shipment_id,pickup_date,delivery_date,origin_zip,dest_zip,weight_lbs,linehaul_revenue,cost,bill_received_date
NWF26070101711,2026-07-01,2026-07-08,19104,90021,2271,2493.91,2155.08,2026-07-10
NWF26070101712,2026-07-01,2026-07-03,60607,46204,490,129.05,139.89,2026-07-03
NWF26070101713,2026-07-01,2026-07-03,55401,46204,1377,468.03,418.01,2026-07-03
NWF26070101714,2026-07-01,2026-07-02,55401,48226,432,201.5,182.72,2026-07-03
NWF26070101715,2026-07-01,2026-07-03,75201,64105,859,338.83,388.59,2026-07-04
NWF26070101716,2026-07-01,2026-07-09,19104,97209,1658,1807.39,1567.97,2026-07-09
NWF26070101717,2026-07-01,2026-07-06,37203,64105,969,400.82,362.35,2026-07-06
NWF26070101718,2026-07-01,2026-07-06,55401,84101,1409,847.18,593.05,2026-07-07
NWF26070101719,2026-07-01,2026-07-07,64105,98108,239,179.64,154.5,2026-07-07
NWF26070101720,2026-07-01,2026-07-06,77002,85004,777,396.23,327.23,2026-07-06
NWF26070101721,2026-07-01,2026-07-07,84101,55401,2275,1378.6,1258.81,2026-07-07
NWF26070101722,2026-07-01,2026-07-07,84101,75201,2413,1530.44,1597.44,2026-07-07
NWF26070101723,2026-07-01,2026-07-03,48226,80202,1139,735.57,549.13,2026-07-05
NWF26070101724,2026-07-01,2026-07-06,55401,46204,5387,1975.47,1706.76,2026-07-06
NWF26070101725,2026-07-01,2026-07-07,77002,85004,2049,1080.24,891.99,2026-07-08
NWF26070101726,2026-07-01,2026-07-09,19104,90021,10107,11085.91,10353.96,2026-07-10
NWF26070101727,2026-07-01,2026-07-03,90021,97209,1327,663.51,612.45,2026-07-03
NWF26070101728,2026-07-01,2026-07-06,84101,55401,1932,1126.98,913.41,2026-07-13
NWF26070101729,2026-07-01,2026-07-02,55401,46204,1501,466.24,444.9,2026-07-04
NWF26070101730,2026-07-01,2026-07-09,90021,19104,633,675.92,574.88,2026-07-11
NWF26070101731,2026-07-01,2026-07-09,98108,19104,647,841.03,637.07,2026-07-11
NWF26070101732,2026-07-01,2026-07-02,60607,46204,1495,383.27,345.65,2026-07-03
NWF26070101733,2026-07-01,2026-07-07,30303,84101,187,143.14,130.88,2026-07-09
NWF26070101734,2026-07-01,2026-07-03,80202,64105,512,203.93,176.21,2026-07-04
NWF26070101735,2026-07-01,2026-07-03,37203,75201,1524,637.88,580.2,2026-07-04
NWF26070101736,2026-07-01,2026-07-09,19104,90021,4425,4584.0,3580.84,2026-07-09
NWF26070101737,2026-07-01,2026-07-07,64105,98108,326,225.33,175.85,2026-07-12
NWF26070101738,2026-07-01,2026-07-02,46204,55401,2889,1189.84,937.54,2026-07-03
NWF26070101739,2026-07-01,2026-07-03,55401,75201,9812,4983.38,4376.74,2026-07-04
NWF26070101740,2026-07-01,2026-07-03,55401,46204,1039,330.36,245.06,2026-07-04
NWF26070101741,2026-07-01,2026-07-07,90021,46204,570,465.91,401.39,2026-07-09
NWF26070101742,2026-07-01,2026-07-06,30303,19104,1305,516.3,448.45,2026-07-08
NWF26070101743,2026-07-01,2026-07-08,90021,46204,3924,3176.88,2277.82,2026-07-09
NWF26070101744,2026-07-01,2026-07-07,30303,85004,2001,1572.72,1426.11,2026-07-09
NWF26070101745,2026-07-01,2026-07-03,46204,55401,4775,2019.63,1705.34,2026-07-05
NWF26070101746,2026-07-01,2026-07-09,19104,97209,1167,1385.35,1024.63,2026-07-11
NWF26070101747,2026-07-01,2026-07-06,75201,85004,1883,1098.77,894.55,2026-07-07
NWF26070101748,2026-07-01,2026-07-07,84101,55401,3217,1707.45,1654.55,2026-07-07
NWF26070101749,2026-07-01,2026-07-06,77002,85004,1107,649.79,592.7,2026-07-06
NWF26070101750,2026-07-01,2026-07-08,48226,85004,444,374.9,334.15,2026-07-10
NWF26070101751,2026-07-01,2026-07-03,48226,80202,1051,623.93,487.52,2026-07-05
NWF26070101752,2026-07-01,2026-07-03,19104,37203,690,287.26,242.8,2026-07-04
NWF26070101753,2026-07-01,2026-07-06,84101,55401,386,231.27,205.51,2026-07-08
NWF26070101754,2026-07-01,2026-07-02,60607,46204,834,255.82,238.1,2026-07-10
NWF26070101755,2026-07-01,2026-07-03,60607,46204,7088,2109.09,1529.54,2026-07-05
NWF26070101756,2026-07-01,2026-07-06,55401,75201,946,510.1,427.42,2026-07-06
NWF26070101757,2026-07-01,2026-07-02,30303,19104,1225,467.93,338.54,2026-07-03
NWF26070101758,2026-07-01,2026-07-02,90021,97209,949,463.33,389.29,2026-07-04
NWF26070101759,2026-07-01,2026-07-09,46204,97209,8159,6664.99,5369.59,2026-07-10
NWF26070101760,2026-07-01,2026-07-03,84101,55401,4195,2640.63,2519.75,2026-07-05
NWF26070101761,2026-07-01,2026-07-03,64105,30303,585,284.86,204.02,2026-07-03
NWF26070101762,2026-07-01,2026-07-07,46204,97209,2195,1741.85,1361.83,2026-07-08
NWF26070101763,2026-07-01,2026-07-09,98108,07105,2338,2800.58,2432.44,2026-07-10
NWF26070101764,2026-07-01,2026-07-03,84101,97209,1099,510.99,362.91,2026-07-03
NWF26070101765,2026-07-01,2026-07-03,55401,46204,846,302.72,265.35,2026-07-03
NWF26070101766,2026-07-01,2026-07-07,55401,85004,1085,894.02,637.42,2026-07-16
NWF26070101767,2026-07-01,2026-07-09,98108,19104,717,938.0,679.81,2026-07-10
NWF26070101768,2026-07-01,2026-07-09,30303,98108,1280,1361.69,991.29,2026-07-10
NWF26070101769,2026-07-01,2026-07-10,90021,19104,473,522.81,392.81,2026-07-12
NWF26070101770,2026-07-01,2026-07-03,75201,60607,1105,702.75,614.15,2026-07-04
NWF26070101771,2026-07-01,2026-07-07,84101,55401,609,378.85,265.72,2026-07-07
NWF26070101772,2026-07-01,2026-07-09,98108,07105,1495,1789.41,1575.83,2026-07-09
NWF26070101773,2026-07-01,2026-07-03,80202,60607,787,369.94,344.13,2026-07-05
NWF26070101774,2026-07-01,2026-07-02,37203,46204,2507,584.04,411.41,2026-07-04
NWF26070101775,2026-07-01,2026-07-07,98108,46204,1004,974.0,938.86,2026-07-09
NWF26070101776,2026-07-01,2026-07-09,98108,46204,6136,6254.81,5502.29,2026-07-09
NWF26070101777,2026-07-01,2026-07-09,90021,19104,765,821.44,663.35,2026-07-09
NWF26070101778,2026-07-01,2026-07-09,98108,07105,1401,1821.68,1772.42,2026-07-09
NWF26070101779,2026-07-01,2026-07-06,84101,64105,247,133.32,109.37,2026-07-07
NWF26070101780,2026-07-01,2026-07-03,60607,46204,375,125.0,102.12,2026-07-11
NWF26070101781,2026-07-01,2026-07-06,84101,55401,2659,1446.94,1284.36,2026-07-08
NWF26070101782,2026-07-01,2026-07-06,30303,85004,759,572.3,498.36,2026-07-13
NWF26070101783,2026-07-01,2026-07-07,48226,85004,3093,2507.33,2219.13,2026-07-08
NWF26070101784,2026-07-01,2026-07-03,60607,46204,786,239.06,181.84,2026-07-03
NWF26070101785,2026-07-01,2026-07-06,84101,75201,1886,1150.14,975.3,2026-07-07
NWF26070201786,2026-07-02,2026-07-03,75201,60607,2635,1442.07,1246.71,2026-07-04
NWF26070201787,2026-07-02,2026-07-06,60607,46204,4687,1241.62,871.4,2026-07-08
NWF26070201788,2026-07-02,2026-07-06,30303,48226,2900,1016.83,902.06,2026-07-06
NWF26070201789,2026-07-02,2026-07-03,30303,19104,396,168.95,131.48,2026-07-03
NWF26070201790,2026-07-02,2026-07-08,46204,97209,894,811.77,764.37,2026-07-09
NWF26070201791,2026-07-02,2026-07-13,19104,97209,1681,1878.0,1649.82,2026-07-14
NWF26070201792,2026-07-02,2026-07-06,46204,38103,978,386.04,318.76,2026-07-07
NWF26070201793,2026-07-02,2026-07-08,84101,75201,1712,1125.32,816.73,2026-07-09
NWF26070201794,2026-07-02,2026-07-06,19104,37203,656,241.14,177.76,2026-07-08
NWF26070201795,2026-07-02,2026-07-06,19104,37203,1085,471.67,391.48,2026-07-08
NWF26070201796,2026-07-02,2026-07-06,80202,60607,668,359.28,264.81,2026-07-07
NWF26070201797,2026-07-02,2026-07-03,30303,48226,648,267.75,228.3,2026-07-03
NWF26070201798,2026-07-02,2026-07-07,84101,55401,475,249.03,234.57,2026-07-07
NWF26070201799,2026-07-02,2026-07-06,46204,38103,1024,383.84,341.99,2026-07-07
NWF26070201800,2026-07-02,2026-07-06,55401,46204,2710,912.18,872.27,2026-07-08
NWF26070201801,2026-07-02,2026-07-07,80202,60607,1312,687.45,516.32,2026-07-09
NWF26070201802,2026-07-02,2026-07-03,19104,37203,1082,419.49,391.1,2026-07-04
NWF26070201803,2026-07-02,2026-07-06,97209,80202,780,435.91,370.97,2026-07-06
NWF26070201804,2026-07-02,2026-07-08,64105,98108,4423,2934.87,2524.81,2026-07-09
NWF26070201805,2026-07-02,2026-07-08,55401,84101,2158,1259.95,1122.13,2026-07-09
NWF26070201806,2026-07-02,2026-07-03,37203,46204,161,125.0,101.68,2026-07-03
NWF26070201807,2026-07-02,2026-07-09,90021,46204,429,362.5,269.91,2026-07-09
NWF26070201808,2026-07-02,2026-07-07,55401,84101,1542,841.16,651.2,2026-07-09
NWF26070201809,2026-07-02,2026-07-10,19104,97209,1616,1816.35,1503.72,2026-07-12
NWF26070201810,2026-07-02,2026-07-03,60607,46204,2334,645.29,561.73,2026-07-03
NWF26070201811,2026-07-02,2026-07-06,37203,75201,1009,416.67,320.93,2026-07-07
NWF26070201812,2026-07-02,2026-07-10,90021,19104,603,666.91,584.39,2026-07-17
NWF26070201813,2026-07-02,2026-07-08,55401,75201,1571,868.61,830.06,2026-07-08
NWF26070201814,2026-07-02,2026-07-09,90021,46204,1121,921.34,843.35,2026-07-11
NWF26070201815,2026-07-02,2026-07-08,55401,75201,1171,623.52,562.07,2026-07-09
NWF26070201816,2026-07-02,2026-07-06,60607,46204,1368,410.98,353.8,2026-07-08
NWF26070201817,2026-07-02,2026-07-06,75201,60607,2381,1405.97,1061.4,2026-07-08
NWF26070201818,2026-07-02,2026-07-06,55401,46204,2602,924.57,742.65,2026-07-08
NWF26070201819,2026-07-02,2026-07-10,90021,19104,911,1042.42,1074.95,2026-07-12
NWF26070201820,2026-07-02,2026-07-06,46204,55401,948,370.89,307.47,2026-07-07
NWF26070201821,2026-07-02,2026-07-06,77002,85004,1689,896.31,866.24,2026-07-07
NWF26070201822,2026-07-02,2026-07-06,55401,84101,2507,1615.75,1378.12,2026-07-06
NWF26070201823,2026-07-02,2026-07-13,98108,07105,2024,2587.67,2056.18,2026-07-22
NWF26070201824,2026-07-02,2026-07-06,19104,37203,1081,439.47,357.3,2026-07-07
NWF26070201825,2026-07-02,2026-07-03,55401,46204,2586,820.12,801.75,2026-07-05
NWF26070201826,2026-07-02,2026-07-03,30303,48226,1373,514.17,482.31,2026-07-04
NWF26070201827,2026-07-02,2026-07-06,84101,55401,2368,1299.87,912.67,2026-07-06
NWF26070201828,2026-07-02,2026-07-09,46204,97209,5771,4635.2,3503.1,2026-07-11
NWF26070201829,2026-07-02,2026-07-07,97209,80202,2175,1100.08,891.58,2026-07-08
NWF26070201830,2026-07-02,2026-07-07,84101,64105,2459,1186.49,888.18,2026-07-08
NWF26070201831,2026-07-02,2026-07-06,37203,64105,3799,1416.26,1160.41,2026-07-06
NWF26070201832,2026-07-02,2026-07-06,37203,75201,172,125.0,110.02,2026-07-11
NWF26070201833,2026-07-02,2026-07-03,90021,97209,683,338.0,331.01,2026-07-04
NWF26070201834,2026-07-02,2026-07-08,64105,98108,3353,2417.68,1696.93,2026-07-10
NWF26070201835,2026-07-02,2026-07-07,55401,46204,2965,928.22,685.32,2026-07-08
NWF26070201836,2026-07-02,2026-07-10,90021,48226,484,557.56,513.98,2026-07-11
NWF26070201837,2026-07-02,2026-07-03,46204,37203,569,179.76,142.8,2026-07-05
NWF26070201838,2026-07-02,2026-07-03,60607,46204,2433,663.62,625.59,2026-07-04
NWF26070201839,2026-07-02,2026-07-06,46204,55401,2963,1115.09,823.07,2026-07-06
NWF26070201840,2026-07-02,2026-07-10,30303,98108,671,692.21,654.8,2026-07-18
NWF26070201841,2026-07-02,2026-07-13,19104,97209,640,707.51,536.53,2026-07-13
NWF26070201842,2026-07-02,2026-07-06,55401,46204,1925,677.0,603.18,2026-07-08
NWF26070201843,2026-07-02,2026-07-06,55401,46204,949,350.13,293.19,2026-07-14
NWF26070201844,2026-07-02,2026-07-07,55401,75201,1961,1112.67,979.24,2026-07-07
NWF26070201845,2026-07-02,2026-07-09,90021,46204,1517,1239.3,995.5,2026-07-15
NWF26070201846,2026-07-02,2026-07-06,64105,30303,6098,3401.08,2481.56,2026-07-15
NWF26070201847,2026-07-02,2026-07-06,46204,55401,570,200.12,145.12,2026-07-07
NWF26070201848,2026-07-02,2026-07-07,30303,84101,2441,1866.15,1392.55,2026-07-09
NWF26070201849,2026-07-02,2026-07-07,80202,60607,1054,592.14,494.09,2026-07-09
NWF26070201850,2026-07-02,2026-07-03,60607,46204,1350,406.0,391.3,2026-07-03
NWF26070201851,2026-07-02,2026-07-06,55401,46204,4399,1463.03,1392.66,2026-07-07
NWF26070201852,2026-07-02,2026-07-07,30303,19104,8451,3851.3,3391.91,2026-07-09
NWF26070201853,2026-07-02,2026-07-06,64105,30303,1061,525.93,451.28,2026-07-06
NWF26070201854,2026-07-02,2026-07-10,19104,90021,484,507.69,442.78,2026-07-10
NWF26070201855,2026-07-02,2026-07-06,84101,55401,4642,2721.23,2392.78,2026-07-06
NWF26070201856,2026-07-02,2026-07-06,97209,80202,373,201.78,155.06,2026-07-06
NWF26070201857,2026-07-02,2026-07-13,19104,90021,3188,3050.53,2754.45,2026-07-13
NWF26070201858,2026-07-02,2026-07-07,30303,84101,1152,879.8,697.8,2026-07-08
NWF26070201859,2026-07-02,2026-07-06,60607,46204,2040,565.93,526.86,2026-07-06
NWF26070201860,2026-07-02,2026-07-07,46204,55401,622,261.64,217.47,2026-07-09
NWF26070201861,2026-07-02,2026-07-06,84101,64105,1233,608.84,524.99,2026-07-06
NWF26070201862,2026-07-02,2026-07-10,98108,19104,703,892.62,638.41,2026-07-10
NWF26070201863,2026-07-02,2026-07-03,84101,97209,1691,899.44,852.44,2026-07-05
NWF26070201864,2026-07-02,2026-07-03,46204,38103,3183,1258.27,1190.3,2026-07-03
NWF26070201865,2026-07-02,2026-07-07,97209,80202,2640,1454.53,1393.89,2026-07-07
NWF26070201866,2026-07-02,2026-07-07,80202,64105,1183,450.31,415.36,2026-07-07
NWF26070201867,2026-07-02,2026-07-09,98108,07105,4596,6337.69,4602.42,2026-07-09
NWF26070201868,2026-07-02,2026-07-08,55401,84101,3003,1724.69,1218.89,2026-07-09
NWF26070201869,2026-07-02,2026-07-13,19104,97209,2087,2448.3,2702.67,2026-07-13
NWF26070201870,2026-07-02,2026-07-06,64105,30303,1612,926.12,961.06,2026-07-06
NWF26070201871,2026-07-02,2026-07-06,64105,30303,262,143.17,118.67,2026-07-06
NWF26070201872,2026-07-02,2026-07-07,84101,64105,4379,2067.81,1668.98,2026-07-07
NWF26070201873,2026-07-02,2026-07-07,75201,37203,2425,1264.3,1119.26,2026-07-07
NWF26070201874,2026-07-02,2026-07-06,46204,55401,2613,923.29,794.14,2026-07-06
NWF26070201875,2026-07-02,2026-07-06,55401,46204,2096,756.66,701.54,2026-07-06
NWF26070201876,2026-07-02,2026-07-03,90021,97209,1003,472.2,434.97,2026-07-03
NWF26070201877,2026-07-02,2026-07-07,19104,37203,4492,1736.67,1281.14,2026-07-07
NWF26070301878,2026-07-03,2026-07-07,46204,55401,1004,413.71,383.48,2026-07-07
NWF26070301879,2026-07-03,2026-07-07,75201,64105,1617,691.29,596.83,2026-07-07
NWF26070301880,2026-07-03,2026-07-07,37203,75201,679,264.66,211.86,2026-07-08
NWF26070301881,2026-07-03,2026-07-13,19104,90021,2929,2745.02,2645.17,2026-07-13
NWF26070301882,2026-07-03,2026-07-06,07105,19104,1363,300.19,261.77,2026-07-07
NWF26070301883,2026-07-03,2026-07-13,77002,98108,420,349.12,314.92,2026-07-15
NWF26070301884,2026-07-03,2026-07-07,80202,64105,913,327.58,288.93,2026-07-17
NWF26070301885,2026-07-03,2026-07-09,30303,85004,2839,1945.64,1748.93,2026-07-09
NWF26070301886,2026-07-03,2026-07-14,98108,19104,7913,9431.11,7912.59,2026-07-23
NWF26070301887,2026-07-03,2026-07-07,48226,07105,3976,1452.5,1256.75,2026-07-08
NWF26070301888,2026-07-03,2026-07-08,07105,55401,162,125.0,115.85,2026-07-08
NWF26070301889,2026-07-03,2026-07-08,30303,19104,2181,856.84,793.18,2026-07-10
NWF26070301890,2026-07-03,2026-07-07,64105,30303,1271,726.98,608.42,2026-07-09
NWF26070301891,2026-07-03,2026-07-07,80202,64105,1139,435.28,410.54,2026-07-09
NWF26070301892,2026-07-03,2026-07-10,90021,48226,438,494.71,360.38,2026-07-11
NWF26070301893,2026-07-03,2026-07-08,48226,80202,932,552.79,433.42,2026-07-08
NWF26070301894,2026-07-03,2026-07-07,37203,46204,550,137.61,110.02,2026-07-09
NWF26070301895,2026-07-03,2026-07-10,30303,85004,8783,5991.86,4869.72,2026-07-11
NWF26070301896,2026-07-03,2026-07-07,75201,60607,3618,1980.02,1581.85,2026-07-07
NWF26070301897,2026-07-03,2026-07-06,37203,46204,1351,368.39,299.44,2026-07-07
NWF26070301898,2026-07-03,2026-07-06,60607,46204,540,150.98,125.44,2026-07-16
NWF26070301899,2026-07-03,2026-07-07,84101,55401,914,555.1,474.37,2026-07-09
NWF26070301900,2026-07-03,2026-07-10,46204,97209,1790,1387.84,1068.36,2026-07-11
NWF26070301901,2026-07-03,2026-07-09,55401,84101,1418,805.89,751.44,2026-07-11
NWF26070301902,2026-07-03,2026-07-07,55401,46204,1382,423.59,351.45,2026-07-08
NWF26070301903,2026-07-03,2026-07-07,30303,48226,1562,587.89,474.4,2026-07-08
NWF26070301904,2026-07-03,2026-07-08,07105,55401,425,279.09,213.59,2026-07-09
NWF26070301905,2026-07-03,2026-07-08,46204,55401,2488,984.88,940.91,2026-07-08
NWF26070301906,2026-07-03,2026-07-07,64105,46204,2554,1039.99,974.97,2026-07-07
NWF26070301907,2026-07-03,2026-07-08,64105,30303,446,253.27,237.16,2026-07-08
NWF26070301908,2026-07-03,2026-07-06,75201,60607,2675,1615.7,1429.77,2026-07-06
NWF26070301909,2026-07-03,2026-07-07,97209,80202,3866,2038.7,1767.01,2026-07-15
NWF26070301910,2026-07-03,2026-07-13,90021,19104,1294,1523.69,1281.46,2026-07-15
NWF26070301911,2026-07-03,2026-07-07,55401,46204,3046,948.56,865.27,2026-07-09
NWF26070301912,2026-07-03,2026-07-07,55401,46204,5490,1821.01,1533.14,2026-07-09
NWF26070301913,2026-07-03,2026-07-08,75201,85004,2495,1265.57,1053.98,2026-07-08
NWF26070301914,2026-07-03,2026-07-07,75201,60607,1169,701.24,508.83,2026-07-07
NWF26070301915,2026-07-03,2026-07-06,55401,46204,1396,447.12,333.68,2026-07-08
NWF26070301916,2026-07-03,2026-07-06,07105,19104,2333,604.99,537.03,2026-07-07
NWF26070301917,2026-07-03,2026-07-08,30303,19104,697,276.82,255.04,2026-07-08
NWF26070301918,2026-07-03,2026-07-09,90021,46204,1775,1486.24,1412.3,2026-07-09
NWF26070301919,2026-07-03,2026-07-14,98108,07105,1159,1598.94,1379.39,2026-07-14
NWF26070301920,2026-07-03,2026-07-06,46204,37203,1038,361.62,291.24,2026-07-08
NWF26070301921,2026-07-03,2026-07-06,46204,38103,724,254.94,210.15,2026-07-06
NWF26070301922,2026-07-03,2026-07-07,30303,48226,1618,636.18,494.35,2026-07-09
NWF26070301923,2026-07-03,2026-07-07,37203,75201,819,336.91,373.63,2026-07-08
NWF26070301924,2026-07-03,2026-07-08,75201,84101,1172,731.54,639.74,2026-07-08
NWF26070301925,2026-07-03,2026-07-06,64105,30303,4181,2309.47,2085.3,2026-07-08
NWF26070301926,2026-07-03,2026-07-10,98108,46204,1948,1755.89,1582.97,2026-07-10
NWF26070301927,2026-07-03,2026-07-08,46204,77002,604,367.7,267.11,2026-07-14
NWF26070301928,2026-07-03,2026-07-10,90021,46204,1388,1242.89,1019.29,2026-07-12
NWF26070301929,2026-07-03,2026-07-08,07105,55401,1212,877.63,733.34,2026-07-10
NWF26070301930,2026-07-03,2026-07-13,98108,19104,683,871.69,764.07,2026-07-14
NWF26070301931,2026-07-03,2026-07-08,55401,75201,1513,721.44,559.73,2026-07-08
NWF26070301932,2026-07-03,2026-07-06,75201,60607,11199,6758.62,6523.5,2026-07-08
NWF26070301933,2026-07-03,2026-07-10,64105,98108,2443,1834.39,1487.38,2026-07-11
NWF26070301934,2026-07-03,2026-07-07,19104,37203,1104,476.86,345.86,2026-07-08
NWF26070301935,2026-07-03,2026-07-10,98108,46204,400,358.05,335.33,2026-07-10
NWF26070301936,2026-07-03,2026-07-06,37203,46204,821,198.19,142.64,2026-07-14
NWF26070301937,2026-07-03,2026-07-08,75201,60607,1756,1097.15,831.64,2026-07-10
NWF26070301938,2026-07-03,2026-07-13,19104,97209,379,419.88,364.39,2026-07-13
NWF26070301939,2026-07-03,2026-07-07,80202,64105,2310,919.93,720.89,2026-07-07
NWF26070301940,2026-07-03,2026-07-08,30303,19104,1976,891.05,838.69,2026-07-09
NWF26070301941,2026-07-03,2026-07-07,55401,48226,918,396.46,368.57,2026-07-08
NWF26070301942,2026-07-03,2026-07-10,46204,97209,1366,1184.81,839.05,2026-07-11
NWF26070301943,2026-07-03,2026-07-07,37203,75201,595,240.62,197.08,2026-07-08
NWF26070301944,2026-07-03,2026-07-09,55401,84101,2541,1480.57,1326.84,2026-07-11
NWF26070301945,2026-07-03,2026-07-13,98108,07105,1697,1962.97,1755.96,2026-07-13
NWF26070301946,2026-07-03,2026-07-08,75201,37203,781,410.23,339.07,2026-07-10
NWF26070301947,2026-07-03,2026-07-13,19104,97209,1036,1144.96,1167.59,2026-07-15
NWF26070301948,2026-07-03,2026-07-07,46204,77002,260,160.88,197.26,2026-07-07
NWF26070301949,2026-07-03,2026-07-07,84101,64105,1330,688.3,519.56,2026-07-09
NWF26070301950,2026-07-03,2026-07-14,90021,19104,976,1123.83,1036.07,2026-07-14
NWF26070301951,2026-07-03,2026-07-07,07105,19104,738,165.38,127.4,2026-07-08
NWF26070301952,2026-07-03,2026-07-07,64105,30303,836,429.21,488.67,2026-07-08
NWF26070301953,2026-07-03,2026-07-08,46204,77002,295,184.51,141.17,2026-07-09
NWF26070301954,2026-07-03,2026-07-08,55401,84101,530,300.43,249.61,2026-07-08
NWF26070301955,2026-07-03,2026-07-09,84101,64105,2375,1280.35,1116.64,2026-07-11
NWF26070301956,2026-07-03,2026-07-09,55401,98108,706,489.53,370.94,2026-07-10
NWF26070301957,2026-07-03,2026-07-08,75201,85004,1658,983.96,936.1,2026-07-10
NWF26070301958,2026-07-03,2026-07-09,64105,98108,2555,1827.21,1378.49,2026-07-10
NWF26070301959,2026-07-03,2026-07-08,84101,55401,1406,830.54,634.73,2026-07-08
NWF26070101775,2026-07-01,2026-07-07,98108,46204,1004,1044.34,1006.66,2026-07-10
NWF26070301960,2026-07-03,2026-07-06,30303,19104,1719,655.52,619.03,2026-07-07
NWF26070301961,2026-07-03,2026-07-07,55401,46204,498,183.53,142.8,2026-07-08
NWF26070301962,2026-07-03,2026-07-10,30303,85004,378,291.84,276.12,2026-07-12
NWF26070301963,2026-07-03,2026-07-06,60607,46204,1020,263.54,231.83,2026-07-06
NWF26070301964,2026-07-03,2026-07-10,19104,97209,458,573.89,484.08,2026-07-12
NWF26070301965,2026-07-03,2026-07-06,30303,48226,2084,876.56,743.11,2026-07-06
NWF26070301966,2026-07-03,2026-07-14,19104,90021,5054,5443.87,5087.31,2026-07-16
NWF26070301967,2026-07-03,2026-07-14,98108,19104,1174,1309.1,1183.54,2026-07-16
NWF26070301968,2026-07-03,2026-07-08,30303,85004,5114,3779.81,2818.09,2026-07-08
NWF26070401969,2026-07-04,2026-07-13,30303,98108,311,318.52,225.65,2026-07-15
NWF26070401970,2026-07-04,2026-07-07,64105,30303,1546,754.71,537.76,2026-07-07
NWF26070401971,2026-07-04,2026-07-06,46204,55401,1480,562.41,680.7,2026-07-08
NWF26070401972,2026-07-04,2026-07-13,46204,97209,1958,1701.74,1580.9,2026-07-13
NWF26070401973,2026-07-04,2026-07-08,07105,55401,2960,2060.77,1978.33,2026-07-10
NWF26070401974,2026-07-04,2026-07-07,55401,46204,421,139.1,126.62,2026-07-07
NWF26070501975,2026-07-05,2026-07-08,46204,77002,642,355.38,249.13,2026-07-09
NWF26070501976,2026-07-05,2026-07-06,75201,60607,1192,683.38,634.42,2026-07-07
NWF26070501977,2026-07-05,2026-07-06,46204,38103,2217,918.42,814.79,2026-07-06
NWF26070501978,2026-07-05,2026-07-07,80202,64105,12000,4321.49,3129.76,2026-07-17
